# RA Dec Distance Mag Spectrum
14.92013234 27.59256490 10000000  8.90 K           
14.92050404 -07.29287599 429.184549356223  8.04 K0          
14.92068604 10.83031536 346.020761245675  8.83 K5          
14.92116622 -02.11406093 213.675213675214  8.98 G2V         
14.92119143 69.22782350 471.698113207547  8.59 K0          
14.92125048 -29.52896350 52.9100529100529  8.40 G1V         
14.92138976 -82.91895432 168.067226890756  8.49 F8V         
14.92192122 32.82393101 189.393939393939  7.22 K0          
14.92192585 -46.63124221 204.918032786885  7.30 G6III       
14.92242007 -60.51834744 359.712230215827  8.43 K1III       
14.92292095 32.97410751 63.4517766497462  8.66 K           
14.92300041 -66.66054410 471.698113207547  8.13 B5V         
14.9230128 06.78479170 265.25198938992  6.74 K5          
14.92352092 -55.43142877 144.300144300144  7.91 A1V...     
14.92375802 -09.47426221 387.596899224806  8.16 K0          
14.92383841 -44.33403546 238.663484486874  7.99 A4V         
14.92402778 07.76207983 343.642611683849  7.63 K5          
14.92407969 -31.41821314 478.468899521531  8.04 K1III       
14.92411167 -25.61555217 751.87969924812  8.32 K5III       
14.92461305 12.43087374 110.132158590308  6.78 A2          
14.92478097 39.65299667 188.323917137476  7.52 K0          
14.92501527 -37.16153452 112.612612612613  7.59 F2V         
14.92529955 -10.28151027 175.131348511384  8.03 A2          
14.92586414 00.73164001 106.951871657754  8.55 G5          
14.92599157 35.45597104 10000000  8.47 K           
14.92630767 -60.11389133 52.9941706412295  5.18 K1III       
14.92638111 30.64240336 275.482093663912  8.78 F0          
14.92714162 52.56730082 62.7352572145546  7.82 G5          
14.92720825 10.69251353 370.37037037037  8.47 K5          
14.92762826 -53.65331044 106.157112526539  8.41 F6V         
14.92762937 -78.88301594 125.628140703518  7.36 A1/A2V      
14.92834543 -12.64454048 746.268656716418  8.77 G8III/IV    
14.92884888 76.30664572 269.541778975741  8.77 F2          
14.9289573 37.97418789 199.203187250996  8.71 A0          
14.92908184 -33.85578004 75.7575757575758  5.32 A0V         
14.9291559 -73.75149402 645.161290322581  8.24 K2III...   
14.92935734 -45.97402990 141.242937853107  8.11 A8/A9IV     
14.9295304 -73.16651011 63.3312222925902  7.79 F5V         
14.92960203 39.64841651 103.51966873706  8.00 F0          
14.92973323 -70.52032634 211.864406779661  8.16 G6/G8III:   
14.92979677 -13.20600975 211.416490486258  8.31 F3V         
14.93002888 07.29827872 35.9712230215827 11.29 M2:         
14.93012283 -44.69669188 293.255131964809  7.95 K3III       
14.93021268 -24.28056195 204.918032786885  8.13 A0II/III    
14.93037901 20.52995048 100.908173562059  8.74 G0          
14.93072222 -18.36725952 90.8265213442325  8.37 G8V         
14.93122405 72.80308030 259.74025974026  8.56 K2          
14.93144251 -13.90067257 270.27027027027  7.59 F2IV        
14.93156492 36.43018623 67.5675675675676  7.66 K0          
14.93196825 -27.12723683 28.2565696524442  9.00 K3V         
14.93280852 -60.90592227 116.686114352392  6.69 G8III       
14.9329527 32.30007060 96.0614793467819  6.12 A2V         
14.93326108 42.85842326 251.256281407035  8.70 A2          
14.9332936 41.13651987 108.225108225108  7.18 A2          
14.93343806 24.38607408 173.010380622837  6.82 K2III       
14.93364947 42.79244473 325.732899022801  8.33 G5          
14.93403944 -15.65654953 130.890052356021  8.00 G0V         
14.93424388 -74.42309766 55.8971492453885  8.75 G5V         
14.93479998 66.61853323 271.0027100271  8.45 K0          
14.93557561 43.31757965 67.65899864682  7.91 G0          
14.93569829 31.14321759 312.5  8.76 G5          
14.93593718 25.08761251 90.4977375565611  8.05 F5          
14.93601558 48.07888685 157.977883096366  8.52 A5          
14.93666283 -35.38763383 588.235294117647  8.78 M2/M3II/III 
14.9369338 -38.59937738 147.275405007364  8.98 F2/F3V      
14.93701056 14.44626586 167.785234899329  5.90 A0V         
14.9371404 -37.06628076 1086.95652173913  8.86 K1III       
14.93743751 -44.09212597 196.078431372549  7.89 A3IV        
14.93766589 -61.26742503 74.5156482861401  7.71 F3V         
14.93781648 06.15906838 177.935943060498  8.44 K0          
14.93801563 03.41622034 143.061516452074  7.11 F2          
14.93811806 -52.80956707 66.3129973474801  5.38 A2III       
14.93871438 -18.92820800 71.0732054015636  7.69 F5/F6V      
14.93884183 -16.80067289 134.770889487871  7.28 F3III/IV    
14.93910317 -30.87717860 349.65034965035  8.56 Ap          
14.93969241 -45.15620082 176.056338028169  8.36 F7V         
14.93970565 49.62899937 24.8447204968944  5.63 F7V         
14.94006698 -21.98529110 233.100233100233  8.20 K0III       
14.94022165 -44.70423785 133.868808567604  6.76 A1V         
14.94156311 59.37991155 106.044538706257  8.03 F8          
14.94165449 17.10333620 77.7604976671851  7.78 G0          
14.94188338 -34.63173460 61.576354679803  7.34 F8V         
14.94190802 -32.63670976 168.918918918919  6.06 K3III       
14.94210324 -24.25830686 228.310502283105  7.49 K0III       
14.94224435 -47.87914321 191.938579654511  5.62 B...       
14.94270303 -08.93129463 69.9790062981106  8.58 G5          
14.9428892 -46.95047196 288.184438040346  7.06 A2:V...    
14.94327152 -39.41597172 120.481927710843  6.36 A0/A1V      
14.94339374 -43.45609871 1428.57142857143  7.42 K4III       
14.94398576 -62.36440739 310.55900621118  6.39 B5V         
14.94423792 84.02712930 264.550264550265  8.22 K0          
14.94456803 -48.53357545 568.181818181818  8.26 G6/G8III    
14.94464209 21.07113840 42.7350427350427  9.41 K7          
14.94494965 -35.23986716 92.1658986175115  8.01 F2IV        
14.9450824 05.39894162 127.226463104326  7.95 A2          
14.94546994 57.04462035 490.196078431373  8.67 K5          
14.9455398 13.14943788 58.8928150765607  8.11 G5          
14.9455562 -62.78098762 255.754475703325  5.08 B4Vnp       
14.94555708 -64.15963934 373.134328358209  8.46 K0III       
14.94556977 -05.13014363 116.279069767442  8.95 F5          
14.94569633 -50.58837482 353.356890459364  7.66 A0V         
14.94614085 -11.40972790 165.016501650165  5.48 K4III       
14.94659729 70.83324587 60.3500301750151  8.31 F8          
14.9467564 74.90091329 149.925037481259  6.83 K0          
14.94683963 08.59875851 38.3877159309021  8.64 K0          
14.94685422 -20.48984875 40.4694455685957  8.20 G8V         
14.94818622 04.00033983 370.37037037037  8.17 K0          
14.94846796 -35.69539994 111.111111111111  7.88 A2IV        
14.94851814 53.38285032 70.97232079489  8.45 G0          
14.94882488 -42.46123819 216.919739696312  8.14 A1V         
14.94886932 04.15056308 197.23865877712  7.85 F0          
14.94912715 -65.09791545 226.757369614512  7.84 K0III       
14.94929665 -26.28496284 121.359223300971  6.91 A0V         
14.95019217 -68.83969106 10000000  8.69 F2Ib        
14.95053895 -51.44720732 317.460317460317  6.60 M2III       
14.95083378 -58.19141888 581.395348837209  8.44 B5III       
14.95100259 21.55548460 136.239782016349  6.50 A1V         
14.95123423 05.43081377 189.393939393939  7.28 K0          
14.95153541 36.68211406 320.51282051282  8.65 K0          
14.95170344 -55.91260118 79.0513833992095  7.44 F2/F3V      
14.9519051 35.49030203 88.8888888888889  7.36 F2          
14.95200542 -16.51487991 198.019801980198  8.20 F3V         
14.95229903 48.39498611 85.7632933104631  7.67 G0          
14.95307133 -04.34608634 27.9095729835334  4.47 F0V         
14.95324451 16.38813986 189.393939393939  5.72 G5III:      
14.95339598 -66.87273103 224.215246636771  7.37 K1III       
14.95350032 -42.13742870 331.12582781457  7.00 K1III       
14.95355487 -06.31677897 29.1545189504373 11.82  
14.95372537 -63.26058564 140.646976090014  8.62 B9V         
14.95381115 -29.15760702 170.940170940171  6.28 B8/B9V      
14.95456832 16.88222881 89.6057347670251  8.86 G5          
14.95551945 -32.83366979 132.978723404255  7.20 A1V         
14.9557405 57.64920870 102.669404517454  7.23 F2          
14.95645857 25.32359952 78.8022064617809  7.32 G2IVvar     
14.95649805 -59.35121185 10000000  8.51 K2III       
14.9569546 -22.15323836 74.9625187406297  7.95 F7V         
14.95720122 -21.40746858 7.48334954725735  8.01 K5V         
14.95721947 55.90998683 35.4609929078014 10.59 K5          
14.95759766 -21.41128090 5.90597684857075  5.72 K4V         
14.95773837 40.16173237 110.01100110011  8.24 A2          
14.95794413 40.16430492 130.208333333333  8.88 A2          
14.95831463 50.85288729 198.019801980198  8.51 G0          
14.95887112 -25.44178337 121.802679658952  6.94 A2/A3V      
14.95910398 31.39853389 40.7166123778502 11.08 M2          
14.95922674 -00.16754803 90.4159132007233  5.51 K1III       
14.95923898 -06.32972484 25.987525987526 11.43 M0          
14.95926832 -35.38397249 282.485875706215  6.99 M1III       
14.95941915 -13.70446404 251.256281407035  8.86 A3III       
14.95975531 65.93238126 121.951219512195  4.63 M5III       
14.96018689 -12.63801934 154.798761609907  7.81 A0V         
14.96156102 24.67406450 330.03300330033  6.95 K3III       
14.96156773 -49.87137424 182.815356489945  7.78 A2/A3IV     
14.96192903 44.46631658 144.508670520231  7.39 A2          
14.96195762 46.25126902 226.244343891403  8.80 G5          
14.96197081 -04.03154626 87.9507475813544  7.53 F5          
14.96239747 53.64674838 1086.95652173913  8.60 G5          
14.96251451 18.98686651 111.482720178372  6.62 K0          
14.96255723 07.66395735 252.525252525253  8.30 A0          
14.96292645 -12.43755131 336.700336700337  7.14 M5III       
14.96320263 15.05885153 204.081632653061  7.01 K2          
14.96320296 -42.49723465 110.741971207087  7.41 A9/F0V      
14.96333341 51.93538420 158.478605388273  8.98 A2          
14.96412413 -71.39299609 10000000  7.97 K4III       
14.96428205 29.46685393 85.397096498719  8.28 F2          
14.96435138 -33.27402608 92.0810313075506  8.96 F7V         
14.96476594 -76.66261622 131.233595800525  5.37 K4III       
14.9656031 -01.73074497 119.617224880383  8.98 F8          
14.96579222 -81.20418748 152.905198776758  8.82 F8V         
14.96638388 -63.28739066 97.9431929480901  8.25 F5V         
14.96651095 -57.76572861 10000000  8.99 B8III       
14.96675547 -77.12311760 296.73590504451  8.07 A1V         
14.96779575 43.41308171 7142.85714285714  8.58 K5          
14.96797727 63.85609252 934.579439252336  8.65 M0          
14.96813753 -17.36421288 139.664804469274  6.64 K1III       
14.96857982 48.02901607 55.8659217877095  8.38 G5          
14.96911501 -48.86219210 24.515812699191  6.34 G5V         
14.96928762 -38.78378014 245.098039215686  8.91 K3III:      
14.9693858 -68.59065168 52.3560209424084  8.63 G5V         
14.96971517 06.90472995 33.1345261762757  8.15 G5          
14.97004825 -61.23445910 243.90243902439  8.94 B6II/III    
14.97020286 26.81691868 134.770889487871  7.53 F8          
14.97039364 -11.15474025 115.340253748558  6.61 A1V         
14.97057723 -36.06432487 245.098039215686  7.80 B8II/III    
14.97105572 59.58329977 25.0312891113892 10.20 M0p         
14.97116471 14.03758707 196.078431372549  6.77 K3III       
14.97125696 -70.93045013 952.380952380952  8.62 Ap Si       
14.97177415 50.10429710 400  7.79 K5          
14.97198173 41.09287499 77.5795190069822  8.44 F5          
14.97202552 04.75997942 35.1988736360436 10.49 K6          
14.97232799 -27.32710853 209.205020920502  7.66 K0III       
14.97265706 44.04331493 98.5221674876847  8.45 F8...       
14.97284774 -45.11443946 653.59477124183  8.35 B9V         
14.97291242 87.00628486 146.198830409357  8.12 F8          
14.97338881 -65.79687065 840.336134453782  8.99 B9III       
14.97341078 -37.36241833 146.198830409357  7.26 B9V         
14.97480202 -70.12924825 390.625  8.59 A5IV        
14.97516397 -28.70930607 48.9955903968643  7.66 G0V         
14.97522605 -51.83790115 132.802124833997  8.17 F2V         
14.975295 09.49795331 71.2758374910905  7.81 F2          
14.97554279 -43.13386699 160.513643659711  2.68 B2III       
14.97682937 -39.90697956 112.107623318386  6.17 K1III       
14.97691808 -06.42768699 2127.65957446809  8.32 K0          
14.97729126 34.91854646 617.283950617284  8.22 K0          
14.97757945 -27.65729301 107.296137339056  5.65 A6IV        
14.97759621 61.66688334 273.972602739726  7.22 A2          
14.97785561 38.51928637 130.548302872063  8.35 G5          
14.97799777 -22.40141422 130.039011703511  7.89 F6/F7V      
14.97809866 -57.85110683 10000000  8.27 M4III       
14.9783236 -17.67939907 265.957446808511  8.83 A1V         
14.97851966 -12.76837344 176.678445229682  7.72 K0/K1III    
14.97854312 08.47494449 462.962962962963  8.76 K0          
14.97888706 -75.54756985 63.9386189258312  8.98 G5/G6V      
14.97916277 -65.00372239 124.378109452736  7.95 A6IV        
14.97930072 -23.85055322 431.034482758621  8.97 K1/K2III    
14.97982798 -66.31400489 248.138957816377  8.51 B8IV/V      
14.98004512 76.52795310 102.145045965271  7.47 K0          
14.9801378 24.16969652 139.082058414465  7.14 F0          
14.98027662 37.23395997 43.5540069686411  8.80 G5          
14.9804543 25.04799056 249.376558603491  7.33 K0III       
14.98066444 34.50273873 294.117647058824  8.64 G5          
14.98119199 -38.31987851 187.265917602996  8.59 G8III       
14.98128508 12.07976808 206.185567010309  8.39 A5          
14.98132139 -15.43631212 384.615384615385  8.61 K2VCN...    
14.98138683 -04.98899499 34.8796651552145  6.08 F8V         
14.98156778 -11.14386422 96.8992248062015  5.88 K3III-IV    
14.98159084 10.35488323 327.868852459016  8.88 F8          
14.98180035 52.18481762 202.839756592292  8.90 G5          
14.98203002 06.60460414 38.9711613406079  8.45 K0          
14.98230297 09.02101760 63.5727908455181  8.49 F8          
14.98233259 -00.34265784 201.612903225806  8.08 K0          
14.98241561 -46.04366786 414.9377593361  8.47 A5V         
14.9824271 -34.82442075 326.797385620915  8.69 M2III       
14.9828387 17.32714518 62.9722921914358  7.82 G5          
14.98338836 -55.46494109 432.900432900433  8.77 G8/K0III    
14.98383083 -48.23473350 223.214285714286  7.54 A3V         
14.98411153 15.07912858 218.818380743982  8.01 K0          
14.98425734 -42.57200071 421.940928270042  8.16 K0III       
14.9848175 -47.95756639 268.096514745308  7.30 G8III       
14.98499803 73.42572156 52.6038926880589  8.55 G5          
14.98595431 -41.08424435 518.134715025907  8.34 K2III       
14.9860275 -42.10414199 165.289256198347  3.13 B2IV        
14.98628519 -48.82606395 106.269925611052  7.21 F6/F7V      
14.98653379 -53.49019258 259.74025974026  8.32 K0III       
14.98684135 -01.80750327 257.731958762887  8.71 K2          
14.98720527 -37.88118275 191.938579654511  6.45 B8V         
14.98761845 -60.66941998 293.255131964809  8.20 G6III       
14.9879656 61.09412346 274.725274725275  8.30 K0          
14.98869623 -51.57610379 366.300366300366  6.78 B5V         
14.98942237 -62.50888392 294.117647058824  8.18 A3IV        
14.98964943 -69.70721569 223.214285714286  7.99 A6III       
14.98975408 04.56777277 222.222222222222  5.91 M1III       
14.98995116 41.83368407 178.571428571429  8.91 F5          
14.99027162 39.64481741 59.6302921884317  6.70 F2          
14.99088945 -43.15981215 552.486187845304  6.10 F5III       
14.99110763 20.37113116 241.545893719807  8.56 K0          
14.99145664 -30.71144210 103.734439834025  6.91 A3m...      
14.99168502 -03.14086789 83.6820083682008  8.31 F8          
14.99183897 45.44778108 34.1413451689997 10.62 M0          
14.9920503 -50.05339922 317.460317460317  8.97 K2III       
14.99221123 -44.09407201 25.4647313470843 10.17 K7V         
14.99232524 58.29961056 326.797385620915  8.62 K1III       
14.99243375 29.86757240 4761.90476190476  8.37 K0          
14.99248672 45.46393240 32.8083989501312  8.64 K0          
14.99253287 53.87082826 106.382978723404  7.64  
14.99293243 53.86020461 117.508813160987  6.84  
14.99360305 39.26523166 50.4286434694907  5.64 F1III-IV    
14.99397647 -19.64033149 40.3551251008878 10.10 K3V         
